datetime,shape,duration (seconds),latitude,longitude 
12/14/12,fireball,30,51.266667,-114.016667
06/27/10,fireball,40,51.266667,-1.083333
01/08/12,other,9,51.266667,-0.083333
01/10/11,disk,300,51.25,0.75
09/08/12,formation,900,51.25,0.75
04/09/14,cylinder,600,51.25,0.75
03/20/14,light,7200,51.240735,4.583423
11/18/12,flash,300,51.216667,-0.566667
10/13/12,fireball,2,51.183333,0.283333
08/27/11,triangle,7200,51.166667,-0.166667
03/30/10,circle,900,51.165691,10.451526
09/03/13,other,30,51.146667,-2.714444
11/27/10,light,60,51.133333,-0.983333
02/19/11,light,30,51.133333,-0.983333
01/01/13,light,25,51.133333,-0.983333
07/30/13,light,30,51.133333,-0.983333
09/29/12,light,40,51.116667,-0.183333
06/26/13,diamond,30,51.116667,-0.183333
09/19/13,other,3600,51.102341,3.994066
11/12/12,fireball,1,51.1,-115.35
06/05/13,circle,180,51.1,-115.35
03/29/10,light,10,51.083333,-114.083333
05/12/10,light,1,51.083333,-114.083333
07/24/10,formation,120,51.083333,-114.083333
07/24/10,other,180,51.083333,-114.083333
10/14/10,other,20,51.083333,-114.083333
11/07/10,oval,120,51.083333,-114.083333
02/21/11,light,10,51.083333,-114.083333
06/17/11,sphere,6300,51.083333,-114.083333
10/27/11,light,300,51.083333,-114.083333
12/22/11,cylinder,5,51.083333,-114.083333
08/08/12,light,90,51.083333,-114.083333
10/13/12,light,120,51.083333,-114.083333
11/11/12,disk,9,51.083333,-114.083333
06/28/13,sphere,300,51.083333,-114.083333
09/20/13,other,300,51.083333,-114.083333
01/25/14,changing,300,51.083333,-114.083333
04/04/14,other,120,51.083333,-114.083333
03/30/12,other,180,51.07756,-2.315008
03/30/12,oval,180,51.07756,-2.315008
07/31/10,light,120,51.052986,-1.335218
05/31/12,flash,3,51.045325,-114.058101
04/05/14,oval,120,51.045325,-114.058101
12/22/13,light,3600,51.037852,-113.400287
08/03/13,rectangle,600,51.016667,-113.533333
07/08/10,egg,600,51.016667,1
09/20/12,other,60,51,-118.183333
11/06/10,circle,10,51,-97
01/06/10,light,2400,51,-3.183333
09/12/10,circle,360,51,-3.183333
01/23/12,circle,60,51,-3.183333
01/23/12,circle,60,51,-3.183333
01/14/13,circle,86400,51,-3.183333
02/18/13,circle,600,51,-3.183333
10/24/12,unknown,120,50.999041,-0.106333
02/10/12,cone,10,50.966667,-0.133333
07/25/10,fireball,120,50.965896,-1.298133
08/20/13,circle,60,50.933333,-102.033333
08/09/10,cylinder,180,50.933333,6.95
04/25/12,circle,40,50.916667,13.366667
08/15/13,unknown,60,50.916667,13.366667
01/02/12,,600,50.9,-103.85
12/13/11,light,2,50.885488,4.470997
10/19/12,unknown,300,50.866667,-2.166667
06/29/12,light,45,50.85,0.6
05/09/12,rectangle,30,50.833333,-0.15
07/10/10,light,300,50.7967,-1.083333
05/15/10,fireball,60,50.783333,-0.466667
06/30/10,unknown,300,50.782727,-2.994937
10/13/12,light,600,50.766667,0.1
10/18/13,unknown,30,50.75368,5.30209
11/15/12,circle,900,50.75,-120.85
12/15/10,circle,300,50.733333,-2.966667
05/12/12,light,300,50.719164,-1.880769
10/04/13,triangle,7,50.716667,-1.166667
01/06/14,,10800,50.716667,10
08/15/10,circle,120,50.7,-119.283333
01/11/11,oval,600,50.7,-119.283333
07/04/13,other,20,50.7,-119.283333
08/10/10,changing,30,50.7,-3.533333
07/09/10,light,20,50.666667,-120.333333
07/27/11,other,600,50.666667,-120.333333
08/13/13,light,60,50.666667,-120.333333
02/27/14,disk,3600,50.666667,-120.333333
04/12/14,,900,50.666667,-120.333333
09/26/11,unknown,600,50.640131,-97.214408
08/10/13,fireball,600,50.633333,-97
06/02/12,,180,50.573602,-105.333714
01/02/12,cigar,60,50.566667,-111.9
06/09/13,sphere,90,50.566667,-111.9
06/23/13,cigar,5,50.542613,-103.87767
09/05/13,circle,6,50.503887,4.469936
09/09/13,light,15,50.465843,22.891814
11/09/11,flash,120,50.4501,30.5234
11/09/11,flash,50,50.4501,30.5234
07/14/10,flash,3600,50.45,-104.616667
08/09/10,fireball,40,50.45,-104.616667
03/25/12,rectangle,5,50.45,-104.616667
04/22/12,triangle,8,50.45,-104.616667
05/12/12,changing,150,50.45,-104.616667
07/07/12,fireball,30,50.45,-104.616667
05/05/13,triangle,240,50.45,-104.616667
10/13/13,light,20,50.45,-104.616667
03/19/14,triangle,15,50.45,-104.616667
12/15/11,triangle,720,50.45,-96.016667
05/19/11,teardrop,180,50.45,-3.716667
05/26/10,light,240,50.45,-3.5
02/18/14,other,600,50.45,-3.5
05/09/10,light,2,50.416667,-4.75
03/11/12,other,300,50.416667,-4.75
08/08/10,light,600,50.4,-105.55
03/13/11,circle,60,50.396389,-4.138611
12/24/13,flash,3,50.35,-3.583333
09/24/11,sphere,20,50.304752,-96.966064
07/02/11,fireball,120,50.25,-99.833333
07/16/12,light,300,50.233333,-118.616667
06/26/13,light,60,50.212222,-5.294444
11/28/12,triangle,15,50.183333,-98.316667
01/15/10,light,40,50.15,-95.883333
04/07/14,oval,120,50.116667,8.683333
02/02/14,diamond,180,50.054856,-119.414788
01/17/14,light,10,50.024565,-114.92353
04/02/11,circle,120,50.016667,-125.25
07/11/13,oval,30,50.016667,-125.25
08/31/13,unknown,900,50.016667,-125.25
10/30/11,oval,300,49.9935,36.230383
09/08/12,circle,120,49.966667,-98.3
08/18/12,circle,300,49.939118,-96.84258
07/15/11,disk,30,49.9,-119.483333
08/12/11,light,5400,49.9,-119.483333
05/26/12,,3600,49.9,-119.483333
08/14/12,circle,120,49.9,-119.483333
08/17/12,light,180,49.9,-119.483333
01/21/13,changing,1335,49.9,-119.483333
08/08/13,other,120,49.9,-119.483333
12/16/13,unknown,600,49.9,-119.483333
01/14/14,other,900,49.9,-119.483333
03/20/12,unknown,10,49.899754,-97.137494
09/21/13,fireball,600,49.899754,-97.137494
01/06/12,unknown,60,49.885263,-96.637263
09/20/12,fireball,300,49.885263,-96.637263
04/09/10,unknown,300,49.883333,-97.166667
05/19/10,unknown,600,49.883333,-97.166667
07/04/10,light,300,49.883333,-97.166667
07/11/10,rectangle,3600,49.883333,-97.166667
03/19/11,other,14400,49.883333,-97.166667
02/05/12,fireball,60,49.883333,-97.166667
03/03/12,other,300,49.883333,-97.166667
06/16/12,unknown,300,49.883333,-97.166667
06/26/12,fireball,180,49.883333,-97.166667
07/13/12,oval,240,49.883333,-97.166667
07/14/12,sphere,120,49.883333,-97.166667
09/02/12,other,120,49.883333,-97.166667
09/08/12,light,120,49.883333,-97.166667
05/08/13,circle,40,49.883333,-97.166667
06/29/13,sphere,300,49.883333,-97.166667
07/01/13,other,60,49.883333,-97.166667
07/30/13,fireball,60,49.883333,-97.166667
08/03/13,disk,2400,49.883333,-97.166667
08/22/13,fireball,10800,49.883333,-97.166667
09/05/13,sphere,120,49.883333,-97.166667
09/13/13,circle,120,49.883333,-97.166667
12/17/13,oval,600,49.883333,-97.166667
07/04/10,unknown,60,49.833333,-99.95
04/24/10,light,120,49.817492,15.472962
02/01/12,triangle,60,49.815273,6.129583
08/13/13,sphere,120,49.783725,-93.696211
06/06/12,fireball,120,49.783333,-112.15
08/18/10,other,300,49.783333,-92.833333
02/01/13,other,1200,49.783333,-92.833333
08/08/12,light,120,49.75,-107.483333
03/08/12,fireball,15,49.7,-123.15
12/28/13,light,60,49.7,-106.566667
12/30/10,light,30,49.683333,-125
05/12/11,oval,3000,49.683333,-125
01/13/13,light,1,49.683333,-125
02/10/12,triangle,60,49.662979,6.13324
08/03/12,sphere,300,49.583426,-114.164098
11/05/12,sphere,15,49.57245,5.99505
03/09/11,light,180,49.569262,5.803999
03/23/11,triangle,45,49.516667,-115.766667
05/08/12,unknown,300,49.516667,-96.683333
11/02/13,light,60,49.500881,5.986093
02/15/14,disk,20,49.491292,7.405033
09/04/11,light,1800,49.488333,8.464722
05/11/11,circle,300,49.488103,-113.928497
08/26/11,circle,120,49.483333,-113.95
01/24/12,fireball,2,49.4,7.433333
10/08/12,triangle,2,49.366667,7.583333
08/17/13,light,600,49.366667,7.583333
03/28/14,flash,900,49.316667,-123.066667
12/23/13,circle,300,49.3,-124.316667
03/27/13,teardrop,10,49.283333,-122.85
04/23/10,unknown,120,49.266667,-122.783333
11/21/12,rectangle,7200,49.261226,-123.113927
06/19/10,light,600,49.25,-123.133333
07/24/10,light,600,49.25,-123.133333
08/08/10,egg,600,49.25,-123.133333
12/28/10,light,1200,49.25,-123.133333
02/18/11,light,300,49.25,-123.133333
05/16/11,triangle,600,49.25,-123.133333
08/16/11,light,600,49.25,-123.133333
06/17/12,light,720,49.25,-123.133333
01/08/13,fireball,3,49.25,-123.133333
07/12/13,light,120,49.25,-123.133333
08/19/13,light,60,49.25,-123.133333
10/24/13,light,600,49.25,-123.133333
11/14/13,flash,1.5,49.25,-123.133333
02/13/13,rectangle,900,49.25,-122.95
07/24/13,flash,120,49.25,-122.95
09/08/12,fireball,240,49.25,-122.5
09/08/12,light,300,49.25,-122.5
03/27/13,unknown,240,49.25,-122.5
08/03/13,unknown,1800,49.25,-122.5
04/14/13,light,240,49.233333,-124.8
10/27/13,circle,300,49.233333,-124.8
05/25/13,unknown,15,49.216667,-122.916667
11/10/13,oval,1200,49.216667,-122.916667
01/11/14,circle,600,49.216667,-122.916667
09/11/12,flash,1800,49.216667,-84.783333
06/05/13,disk,180,49.216667,-2.1325
09/01/10,sphere,360,49.2,-121.74
08/10/13,sphere,300,49.2,-117.283333
12/02/13,oval,5,49.183333,-122.85
08/16/13,fireball,180,49.183333,-97.933333
04/20/11,disk,600,49.166667,-121.95
09/10/11,unknown,15,49.166667,-121.95
04/21/12,circle,14400,49.166667,-121.95
04/21/12,circle,180,49.166667,-121.95
06/30/13,triangle,180,49.166667,-121.95
07/08/13,light,7,49.166667,-121.95
10/17/13,changing,120,49.166667,-121.95
02/06/14,,3600,49.166667,-121.95
09/13/11,sphere,5,49.166667,10.366667
04/24/14,circle,2,49.165884,-123.940065
01/04/10,light,600,49.151784,5.88585
09/06/10,light,900,49.15,-123.916667
02/02/14,changing,600,49.15,-123.916667
04/18/14,light,30,49.15,-123.916667
11/13/11,light,5,49.136353351,-122.821343315
01/16/12,cylinder,30,49.136353351,-122.821343315
01/17/12,changing,900,49.136353351,-122.821343315
02/13/12,sphere,4,49.136353351,-122.821343315
05/05/12,other,6,49.136353351,-122.821343315
02/07/10,light,1200,49.134393,-123.108174
11/21/12,fireball,1800,49.1,-122.65
07/28/13,triangle,20,49.1,-122.65
07/03/10,light,180,49.1,-117.716667
05/19/12,circle,30,49.1,-116.516667
08/21/12,flash,1800,49.083333,-116.1
07/23/12,rectangle,180,49.083333,-55.266667
07/03/10,other,300,49.066667,-81.016667
09/04/12,unknown,1,49.066667,-81.016667
07/13/13,light,20,49.057605,-121.414279
07/25/10,other,2,49.034154,-122.792988
08/10/12,fireball,3,49.033333,-122.816667
09/02/12,other,7200,49.033333,-122.816667
10/08/13,fireball,600,49.033333,-122.816667
12/01/11,other,60,48.9938889,-122.7458333
06/30/12,light,120,48.9938889,-122.7458333
09/26/13,light,2700,48.9938889,-122.7458333
10/15/13,disk,300,48.9938889,-122.7458333
04/08/14,sphere,600,48.9938889,-122.7458333
11/11/10,flash,2,48.95,-57.933333
06/24/12,oval,240,48.95,-54.55
08/26/10,light,90,48.9466667,-122.4508333
07/21/13,fireball,420,48.9466667,-122.4508333
08/08/13,cylinder,300,48.9466667,-122.4508333
01/26/14,flash,3,48.9466667,-122.4508333
01/30/14,other,480,48.9466667,-122.4508333
06/11/11,other,1200,48.9461111,-119.0502778
10/01/11,cigar,180,48.945484,2.037356
10/02/10,sphere,10800,48.9391667,-119.4344444
06/11/12,disk,15,48.9391667,-119.4344444
06/12/13,circle,10800,48.9244444,-122.0758333
09/08/13,light,180,48.9180556,-122.7433333
01/22/11,fireball,900,48.916667,-123.7
08/08/13,light,180,48.916667,-123.7
06/15/10,formation,180,48.9161111,-117.7805556
08/25/11,light,30,48.8855556,-118.5983333
11/10/12,light,600,48.88,-115.0525
09/17/11,circle,720,48.874927,2.745977
01/18/11,triangle,240,48.8466667,-122.5897222
11/15/11,sphere,5,48.8466667,-122.5897222
07/03/12,light,120,48.8466667,-122.5897222
07/27/13,disk,180,48.8466667,-122.5897222
08/08/13,light,120,48.8466667,-122.5897222
04/14/12,circle,300,48.8391667,-99.7444444
09/03/11,fireball,5,48.823176,-121.89848
06/23/12,fireball,300,48.823176,-121.89848
04/25/10,unknown,2,48.783333,-123.7
08/09/11,unknown,600,48.783333,-123.7
01/25/10,unknown,4,48.766667,-80.666667
09/28/13,cylinder,3600,48.76,-98.3677778
02/18/10,triangle,5,48.7597222,-122.4869444
06/25/10,light,60,48.7597222,-122.4869444
07/03/10,light,300,48.7597222,-122.4869444
07/03/10,light,60,48.7597222,-122.4869444
08/05/10,light,360,48.7597222,-122.4869444
04/18/11,unknown,30,48.7597222,-122.4869444
05/19/11,changing,120,48.7597222,-122.4869444
07/04/11,light,60,48.7597222,-122.4869444
07/04/11,sphere,180,48.7597222,-122.4869444
08/18/11,light,180,48.7597222,-122.4869444
08/25/11,triangle,1800,48.7597222,-122.4869444
11/29/11,unknown,180,48.7597222,-122.4869444
12/21/11,sphere,1800,48.7597222,-122.4869444
01/16/12,light,1,48.7597222,-122.4869444
02/26/12,light,180,48.7597222,-122.4869444
03/05/12,sphere,120,48.7597222,-122.4869444
06/29/12,fireball,180,48.7597222,-122.4869444
06/29/12,light,240,48.7597222,-122.4869444
08/11/12,circle,180,48.7597222,-122.4869444
08/11/12,formation,1800,48.7597222,-122.4869444
09/27/12,sphere,300,48.7597222,-122.4869444
11/14/12,circle,5,48.7597222,-122.4869444
11/18/12,rectangle,300,48.7597222,-122.4869444
01/01/13,disk,300,48.7597222,-122.4869444
02/16/13,fireball,180,48.7597222,-122.4869444
02/28/13,oval,30,48.7597222,-122.4869444
03/07/13,circle,60,48.7597222,-122.4869444
03/20/13,fireball,1200,48.7597222,-122.4869444
05/18/13,formation,30,48.7597222,-122.4869444
07/04/13,sphere,600,48.7597222,-122.4869444
07/12/13,triangle,900,48.7597222,-122.4869444
08/10/13,flash,600,48.7597222,-122.4869444
10/23/13,light,3600,48.7597222,-122.4869444
10/24/13,light,18000,48.7597222,-122.4869444
12/01/13,light,10800,48.7597222,-122.4869444
03/31/14,circle,180,48.7597222,-122.4869444
04/18/14,light,180,48.7597222,-122.4869444
04/27/14,light,1800,48.7597222,-122.4869444
09/28/10,changing,5400,48.75,-91.616667
07/02/11,oval,15,48.7438889,-113.4286111
01/18/11,fireball,1.5,48.7411111,-117.4161111
01/01/13,sphere,120,48.736277,19.146192
08/25/12,circle,300,48.728762,-86.579342
02/07/14,cigar,180,48.7052778,-119.4383333
11/01/13,fireball,5,48.7052778,-114.8683333
10/06/13,formation,120,48.6969444,-122.9041667
11/12/13,oval,1800,48.6969444,-122.9041667
05/17/12,flash,1800,48.6913889,-116.3152778
03/15/14,light,120,48.683333,-123.6
07/09/11,other,20,48.6483333,-118.7366667
11/23/11,circle,600,48.6483333,-118.7366667
07/03/10,light,3600,48.6338889,-116.9447222
08/16/12,sphere,20,48.6330556,-112.3252778
11/06/12,chevron,300,48.6330556,-112.3252778
03/31/10,cross,2700,48.6011111,-93.4108333
10/28/10,circle,5,48.6011111,-93.4108333
09/04/11,,15,48.6011111,-93.4108333
09/04/11,oval,15,48.6011111,-93.4108333
09/11/12,sphere,1800,48.5936111,-122.4152778
12/04/11,teardrop,3,48.583333,-85.283333
06/14/12,sphere,90,48.5619444,-122.3969444
01/30/12,light,30,48.5569444,-113.0125
07/14/12,fireball,5,48.5569444,-113.0125
03/11/10,light,1800,48.55,-109.6833333
03/11/10,other,3600,48.55,-109.6833333
05/10/10,light,300,48.55,-109.6833333
05/10/10,light,300,48.55,-109.6833333
09/04/10,disk,120,48.5466667,-117.9044444
10/17/13,light,300,48.5466667,-117.9044444
05/26/12,triangle,5,48.544997,-117.900954
10/12/10,light,900,48.539371,-58.776848
09/01/11,circle,2700,48.5344444,-123.0158333
12/20/11,light,1200,48.5344444,-123.0158333
06/05/12,light,180,48.5344444,-123.0158333
12/23/12,light,10,48.5344444,-123.0158333
12/21/11,diamond,7200,48.5127778,-122.6113889
02/17/12,oval,2700,48.5127778,-122.6113889
04/03/12,fireball,2,48.5127778,-122.6113889
06/30/12,disk,60,48.5127778,-122.6113889
12/31/12,fireball,120,48.5127778,-122.6113889
11/22/13,light,600,48.5127778,-122.6113889
02/20/10,circle,1.5,48.50389,-122.23611
05/14/10,fireball,300,48.50389,-122.23611
07/22/10,fireball,1200,48.50389,-122.23611
07/27/10,disk,14400,48.50389,-122.23611
08/13/10,unknown,1800,48.50389,-122.23611
11/20/11,disk,900,48.50389,-122.23611
07/01/12,fireball,240,48.50389,-122.23611
07/04/12,light,300,48.50389,-122.23611
06/04/13,unknown,120,48.50389,-122.23611
08/10/13,sphere,120,48.4797222,-116.8483333
12/25/11,triangle,600,48.4758333,-122.3241667
05/03/13,sphere,75,48.4758333,-122.3241667
04/14/14,formation,60,48.4758333,-122.3241667
08/14/11,other,90,48.466667,-81.333333
06/01/12,light,86400,48.466667,-81.333333
07/22/12,sphere,1800,48.466667,-81.333333
08/18/12,,10,48.466667,-81.333333
08/27/12,fireball,3,48.466667,-81.333333
06/22/13,sphere,180,48.466667,-81.333333
09/21/13,unknown,900,48.466667,-81.333333
03/14/12,circle,1200,48.466667,-81.2
12/26/10,disk,300,48.464717,35.046183
12/10/12,unknown,1200,48.464274,-122.234045
01/03/13,light,1,48.450556,-123.505833
11/05/11,light,7200,48.4377778,-93.0272222
05/26/13,other,600,48.433333,-58.5
08/22/10,light,20,48.432856,0.091266
04/28/10,other,2,48.4213889,-122.3327778
06/15/10,light,10800,48.4213889,-122.3327778
10/25/10,oval,60,48.4213889,-122.3327778
01/09/11,flash,1800,48.4213889,-122.3327778
06/20/11,disk,300,48.4213889,-122.3327778
12/12/11,light,7200,48.4213889,-122.3327778
01/24/12,flash,1,48.4213889,-122.3327778
07/04/12,formation,3600,48.4213889,-122.3327778
08/11/12,triangle,10,48.4213889,-122.3327778
10/24/12,other,240,48.4213889,-122.3327778
12/21/12,triangle,600,48.4213889,-122.3327778
06/06/13,light,600,48.4213889,-122.3327778
03/22/14,changing,600,48.4213889,-122.3327778
04/23/14,chevron,600,48.4213889,-122.3327778
09/21/11,triangle,5,48.415833,-101.358056
07/04/10,light,180,48.4111111,-119.5263889
08/15/12,teardrop,1200,48.4111111,-119.5263889
04/23/11,triangle,60,48.4111111,-114.3366667
08/12/11,fireball,300,48.4111111,-114.3366667
08/22/11,triangle,300,48.4111111,-114.3366667
01/06/13,other,120,48.4111111,-114.3366667
07/04/13,fireball,3600,48.4111111,-114.3366667
01/25/14,fireball,300,48.4111111,-114.3366667
06/18/10,light,300,48.4,-89.233333
10/01/11,other,5,48.4,-89.233333
07/01/12,circle,600,48.4,-89.233333
05/27/13,light,120,48.4,-89.233333
07/08/13,changing,7200,48.3883333,-115.555
09/01/12,light,10,48.383333,-123.733333
09/08/13,unknown,120,48.380895,-89.247682
07/17/10,light,600,48.3725,-114.1805556
05/02/12,,600,48.3725,-114.1805556
02/05/14,light,600,48.3725,-114.1805556
08/25/12,sphere,60,48.3683333,-124.6236111
12/23/10,unknown,300,48.366667,-53.866667
05/22/11,diamond,300,48.366667,-53.866667
09/03/11,circle,8,48.366667,-53.866667
08/10/13,triangle,3600,48.366667,-53.866667
12/16/13,light,60,48.366667,-53.866667
10/27/11,light,300,48.366615,-123.706823
08/25/11,fireball,20,48.3636111,-120.1211111
12/22/11,sphere,21600,48.3636111,-120.1211111
01/12/14,triangle,120,48.2969444,-118.1955556
05/27/11,circle,600,48.2933333,-122.6419444
06/16/11,sphere,30,48.2933333,-122.6419444
07/16/11,light,120,48.2933333,-122.6419444
06/28/13,cylinder,85,48.2933333,-122.6419444
03/16/10,light,5,48.287803,3.203991
04/01/12,circle,60,48.2766667,-116.5522222
10/30/13,teardrop,20,48.2766667,-116.5522222
11/23/13,triangle,30,48.2766667,-116.5522222
07/28/12,light,235,48.2763889,-117.7144444
09/08/12,diamond,10800,48.2561111,-109.7875
09/05/11,circle,1800,48.253243,-3.825407
04/07/12,disk,3600,48.2477778,-116.3061111
12/01/10,oval,7,48.2413889,-122.3694444
12/20/11,oval,5,48.2413889,-122.3694444
06/01/10,triangle,4,48.234236,-79.018784
04/12/11,light,2,48.2325,-101.2958333
07/04/11,oval,60,48.2325,-101.2958333
09/20/11,other,8,48.2325,-101.2958333
08/02/12,other,60,48.2216667,-99.0886111
06/19/12,light,180,48.22,-122.685
09/22/12,changing,1200,48.22,-122.685
12/16/13,sphere,90,48.22,-122.685
10/01/10,oval,300,48.1988889,-122.1238889
12/31/10,formation,600,48.1988889,-122.1238889
08/25/11,light,40,48.1988889,-122.1238889
07/04/12,light,7200,48.1988889,-122.1238889
03/15/11,circle,345600,48.1969444,-106.6361111
08/19/11,other,2700,48.1958333,-114.3119444
12/23/11,unknown,4,48.1958333,-114.3119444
01/06/12,rectangle,600,48.1958333,-114.3119444
06/11/12,light,120,48.1958333,-114.3119444
07/08/12,diamond,300,48.1958333,-114.3119444
11/11/12,unknown,900,48.1958333,-114.3119444
11/11/12,diamond,30,48.1958333,-114.3119444
01/17/13,circle,600,48.1958333,-114.3119444
06/12/13,egg,1200,48.1958333,-114.3119444
06/12/13,light,900,48.1958333,-114.3119444
07/06/13,light,240,48.1958333,-114.3119444
04/27/14,sphere,5,48.1958333,-114.3119444
01/13/12,unknown,420,48.187056,-122.507847
09/13/12,oval,30,48.187056,-122.507847
04/30/14,fireball,300,48.187056,-122.507847
06/14/12,light,20,48.1797222,-117.0422222
06/14/12,light,5,48.1797222,-117.0422222
08/15/10,sphere,1200,48.1702778,-111.9452778
06/08/10,sphere,120,48.15,11.5833
08/01/10,light,30,48.15,11.5833
04/15/13,circle,120,48.15,11.5833
11/02/10,light,240,48.145892,17.107137
07/24/10,triangle,18000,48.1333333,-103.6333333
03/01/12,other,900,48.1333333,-103.6333333
02/26/14,fireball,1200,48.130106,-121.671235
07/03/11,light,60,48.123603,-118.228484
10/04/12,circle,3,48.1202778,-114.4558333
07/03/10,light,60.3,48.1183333,-123.4294444
07/03/10,light,120,48.1183333,-123.4294444
07/27/10,triangle,20,48.1183333,-123.4294444
08/13/10,sphere,15,48.1183333,-123.4294444
04/14/11,sphere,600,48.1183333,-123.4294444
10/24/11,light,300,48.1183333,-123.4294444
02/02/12,disk,300,48.1183333,-123.4294444
08/11/12,diamond,3600,48.1183333,-123.4294444
07/05/13,sphere,300,48.1183333,-123.4294444
07/06/13,triangle,25,48.1183333,-123.4294444
07/11/13,,300,48.118146,-123.430741
04/22/12,sphere,3,48.117266,-1.677793
03/05/10,formation,240,48.1172222,-122.7591667
